Course,Morning_Attend,Displaced,SpecialNeeds,Debtor,Fees_Paid,Gender,Scholarship,Age,S1_Evaluations,S1_Grade,S2_Evaluations,S2_Grade,Unemployment_Rate,Inflation_Rate,GDP,Has_Spouse,Developed_Nation,Parent_Income_Proxy,Target_3level
5,1,1,0,0,1,1,1,20.0,6,15.5,7,12.166666666666666,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Exceptional
2,1,1,0,1,0,1,0,19.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
14,1,0,0,1,0,1,0,18.0,6,11.25,7,12.333333333333334,8.9,1.4,3.51,single_or_no_spouse,not_developed,1.5,At-risk
17,0,1,0,0,0,1,0,23.0,24,11.0,21,11.363636363636363,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,At-risk
11,1,1,0,0,1,1,0,20.0,10,12.333333333333334,9,13.0,12.4,0.5,1.79,single_or_no_spouse,developed,3.0,Regular
9,1,1,0,0,1,0,0,46.0,18,11.375,11,11.8,9.4,-0.8,-3.12,has_spouse,developed,1.0,Regular
4,1,0,0,0,1,1,0,27.0,19,12.22222222222222,15,12.384615384615383,15.5,2.8,-4.06,single_or_no_spouse,developed,3.0,Regular
2,1,1,0,0,1,1,0,20.0,0,0.0,0,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Regular
3,0,1,0,0,1,1,0,41.0,11,12.0,8,12.0,9.4,-0.8,-3.12,has_spouse,developed,1.0,Regular
9,1,0,0,1,1,1,0,40.0,10,11.0,10,10.0,11.1,0.6,2.02,single_or_no_spouse,not_developed,2.0,Regular
3,0,0,0,0,1,1,0,37.0,17,14.125,14,13.0,12.4,0.5,1.79,has_spouse,developed,2.0,Regular
9,1,0,0,0,1,1,0,20.0,8,10.2,7,11.2,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
8,1,1,0,0,1,0,0,20.0,7,12.0,6,12.4,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
17,0,0,0,0,1,0,0,26.0,11,12.333333333333334,7,12.571428571428571,12.4,0.5,1.79,single_or_no_spouse,developed,2.5,Regular
3,0,0,0,0,1,1,0,54.0,9,14.333333333333334,7,13.857142857142858,8.9,1.4,3.51,has_spouse,developed,1.5,Exceptional
14,1,1,0,0,1,1,0,21.0,6,15.166666666666666,9,14.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Exceptional
6,1,1,0,0,1,0,1,20.0,8,15.142857142857142,8,15.142857142857142,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Exceptional
15,1,1,0,0,1,0,0,18.0,0,0.0,0,0.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,At-risk
12,1,1,0,0,1,0,0,19.0,9,13.411428571428573,12,13.294444444444444,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,0,18.0,7,12.333333333333334,7,12.166666666666666,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
6,1,1,0,0,1,0,0,19.0,13,11.8,18,12.2,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
6,1,1,0,1,1,0,0,22.0,9,12.0,12,12.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,At-risk
6,1,0,0,0,1,0,0,19.0,7,15.0,8,15.625,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Exceptional
2,1,1,0,0,1,0,0,21.0,12,13.875,13,12.7,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,At-risk
16,1,0,0,0,1,0,0,20.0,9,11.833333333333334,7,14.333333333333334,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Regular
15,1,1,0,0,1,0,1,18.0,6,12.5,6,13.833333333333334,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
15,1,1,0,0,1,0,1,18.0,6,15.0,6,15.5,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Exceptional
14,1,1,0,1,1,0,0,20.0,10,11.666666666666666,10,10.5,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
12,1,0,0,0,1,0,1,18.0,10,14.668,8,14.63375,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,1,0,0,18.0,9,13.345,9,13.345,9.4,-0.8,-3.12,single_or_no_spouse,developed,3.0,Regular
15,1,1,0,0,1,0,1,20.0,7,12.8,6,12.333333333333334,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
10,1,1,0,0,1,0,0,19.0,10,10.833333333333334,7,12.142857142857142,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,Regular
5,1,1,0,0,1,0,0,18.0,6,13.666666666666666,6,14.0,12.7,3.7,-1.7,single_or_no_spouse,developed,3.0,Exceptional
12,1,0,0,0,1,0,0,18.0,8,14.537142857142856,8,14.537142857142856,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Exceptional
6,1,0,0,1,1,0,1,18.0,5,14.4,5,14.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,At-risk
2,1,1,0,0,1,0,1,20.0,0,0.0,0,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
15,1,0,0,0,1,0,1,19.0,6,13.166666666666666,6,13.833333333333334,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Regular
12,1,0,0,0,0,1,0,36.0,15,11.5,9,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,3.0,At-risk
10,1,0,0,0,1,0,1,19.0,7,11.333333333333334,7,12.428571428571429,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,0,1,0,0,18.0,6,12.0,6,13.6,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,Regular
15,1,0,0,0,1,0,1,18.0,6,13.166666666666666,6,12.166666666666666,12.4,0.5,1.79,single_or_no_spouse,developed,3.0,Regular
15,1,1,0,0,1,0,1,18.0,6,14.833333333333334,6,14.166666666666666,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,Exceptional
5,1,1,0,0,1,0,0,19.0,7,13.0,9,13.22222222222222,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,0,18.0,8,13.087142857142856,8,12.95,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Regular
8,1,1,0,0,1,0,1,19.0,8,13.333333333333334,7,13.666666666666666,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Regular
16,1,1,0,0,1,0,0,18.0,7,12.166666666666666,10,12.75,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,Regular
5,1,1,0,0,0,0,1,22.0,8,11.0,10,12.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,Regular
10,1,1,0,1,0,0,0,18.0,0,0.0,0,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,At-risk
9,1,1,0,0,1,0,0,19.0,7,13.6,6,12.2,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,Regular
15,1,1,0,0,1,0,0,18.0,6,15.5,6,14.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Exceptional
16,1,0,0,0,1,0,0,20.0,7,13.857142857142858,7,14.285714285714286,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Exceptional
9,1,1,0,1,1,0,0,20.0,10,11.5,8,10.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
5,1,1,0,0,1,0,1,18.0,6,13.0,6,12.166666666666666,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,Regular
8,1,0,0,1,0,0,0,23.0,10,14.0,11,13.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Regular
15,1,1,0,0,1,0,0,20.0,4,0.0,0,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.0,At-risk
5,1,1,0,0,1,0,0,20.0,6,11.166666666666666,9,11.5,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,1,0,0,1,22.0,0,0.0,0,0.0,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,At-risk
16,1,1,0,0,1,0,1,18.0,8,12.142857142857142,9,13.666666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
12,1,0,0,0,1,0,1,18.0,7,14.145714285714286,9,13.627777777777778,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Exceptional
12,1,0,0,0,1,0,0,18.0,7,14.45,9,14.144444444444444,11.1,0.6,2.02,single_or_no_spouse,developed,3.0,Exceptional
16,1,0,0,0,1,0,0,18.0,7,15.714285714285714,7,15.0,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Exceptional
9,1,0,0,0,1,0,0,21.0,9,12.8,11,12.666666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
5,1,0,0,0,1,0,0,20.0,6,12.5,8,11.5,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
5,1,1,0,0,1,0,0,18.0,6,14.5,6,12.833333333333334,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,0,0,1,20.0,7,13.462857142857144,10,13.164285714285716,11.1,0.6,2.02,single_or_no_spouse,developed,2.5,Regular
3,0,1,0,0,1,0,0,25.0,6,12.833333333333334,6,12.833333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
9,1,1,0,0,1,0,1,18.0,10,12.0,8,11.6,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,Regular
2,1,1,0,0,1,0,0,19.0,0,0.0,0,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
6,1,1,0,0,1,0,0,20.0,9,14.714285714285714,16,13.2,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Exceptional
10,1,1,0,0,1,0,1,20.0,7,12.571428571428571,7,13.285714285714286,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
15,1,1,0,0,1,0,1,21.0,6,12.5,6,11.5,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Regular
14,1,1,0,0,1,0,0,18.0,8,14.0,9,14.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,Exceptional
16,1,1,0,0,1,0,0,18.0,8,11.571428571428571,9,13.166666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,At-risk
5,1,1,0,0,1,0,1,18.0,6,15.833333333333334,6,15.333333333333334,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,Exceptional
12,1,1,0,0,1,0,0,18.0,8,14.25,8,14.25,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Exceptional
14,1,0,0,0,1,0,0,19.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.5,At-risk
11,1,1,0,0,1,0,0,20.0,8,11.666666666666666,10,11.0,13.9,-0.3,0.79,single_or_no_spouse,developed,3.0,At-risk
10,1,0,0,0,1,0,0,47.0,12,0.0,10,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
8,1,0,0,1,1,0,0,21.0,9,13.2,7,12.5,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
8,1,0,0,0,1,1,0,31.0,11,12.0,12,10.0,16.2,0.3,-0.92,has_spouse,developed,1.5,At-risk
7,1,1,0,0,1,1,0,46.0,6,0.0,5,0.0,7.6,2.6,0.32,has_spouse,developed,2.0,At-risk
7,1,1,0,0,1,1,0,18.0,9,12.0,10,11.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,Regular
7,1,1,1,0,1,1,0,19.0,10,13.333333333333334,9,10.75,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,At-risk
13,1,1,0,0,1,1,0,23.0,11,12.414285714285713,13,13.5,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,Regular
8,1,0,0,0,0,1,0,22.0,5,0.0,5,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,At-risk
9,1,1,0,0,1,1,0,19.0,5,13.8,7,12.4,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,Regular
9,1,0,0,1,0,0,0,19.0,14,0.0,5,0.0,8.9,1.4,3.51,single_or_no_spouse,not_developed,1.0,At-risk
9,1,0,0,0,0,1,0,22.0,10,11.5,11,14.0,8.9,1.4,3.51,single_or_no_spouse,developed,2.5,Regular
8,1,0,0,1,0,1,0,29.0,11,0.0,6,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
12,1,1,0,0,1,0,0,18.0,7,14.016666666666666,7,14.016666666666666,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Exceptional
10,1,1,0,0,1,0,0,18.0,9,11.4,8,10.8,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,Regular
2,1,1,0,1,0,0,1,23.0,0,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
17,0,0,0,0,1,0,0,34.0,12,10.4,11,12.0,12.4,0.5,1.79,has_spouse,developed,2.0,Regular
9,1,0,0,0,1,0,0,19.0,11,10.666666666666666,9,10.25,11.1,0.6,2.02,single_or_no_spouse,developed,1.0,Regular
6,1,1,0,0,1,0,0,18.0,9,14.25,8,12.714285714285714,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,Regular
12,1,0,0,0,1,0,1,20.0,7,13.914285714285713,8,14.10625,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Exceptional
12,1,1,0,0,1,0,0,19.0,9,13.761111111111113,11,12.82375,15.5,2.8,-4.06,single_or_no_spouse,developed,3.0,Regular
16,1,1,0,0,1,0,0,22.0,10,12.6,9,11.25,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,0,1,0,1,23.0,7,13.857142857142858,6,14.166666666666666,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Exceptional
12,1,0,0,0,1,1,1,34.0,8,13.842857142857143,8,13.842857142857143,12.7,3.7,-1.7,has_spouse,developed,1.0,Exceptional
7,1,1,0,1,0,1,0,18.0,12,0.0,8,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
15,1,1,1,0,1,1,0,21.0,6,11.8,9,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.5,At-risk
10,1,1,0,0,1,1,0,22.0,6,12.666666666666666,6,13.833333333333334,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,At-risk
4,1,0,0,0,1,1,0,28.0,6,0.0,6,0.0,11.1,0.6,2.02,single_or_no_spouse,developed,1.5,At-risk
7,1,1,0,0,1,1,0,23.0,7,0.0,5,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
15,1,0,0,0,1,1,0,20.0,11,10.75,13,10.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
7,1,1,0,0,1,1,0,18.0,7,12.6,9,13.25,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,At-risk
9,1,1,0,1,0,1,0,28.0,5,0.0,5,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.0,At-risk
5,1,0,0,0,1,1,0,21.0,7,12.0,10,12.142857142857142,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,At-risk
14,1,0,0,1,0,1,0,25.0,7,14.0,9,14.5,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,At-risk
6,1,1,1,0,0,1,0,19.0,6,14.0,11,13.5,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,At-risk
12,1,1,0,0,1,1,1,18.0,7,14.682857142857143,9,15.055555555555555,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Exceptional
7,1,0,0,0,1,1,0,29.0,3,0.0,0,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
7,1,0,0,0,1,1,1,29.0,6,0.0,7,0.0,12.4,0.5,1.79,single_or_no_spouse,developed,2.5,At-risk
11,1,0,0,0,1,1,0,20.0,7,13.857142857142858,7,12.8,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
2,1,0,0,0,1,1,0,18.0,0,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
11,1,0,0,0,1,1,0,20.0,8,13.142857142857142,7,12.5,8.9,1.4,3.51,single_or_no_spouse,developed,1.0,Regular
7,1,1,0,0,1,1,0,33.0,14,18.0,9,13.0,9.4,-0.8,-3.12,has_spouse,developed,1.0,At-risk
17,0,0,0,0,1,1,0,30.0,15,11.461538461538462,15,11.583333333333334,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,Regular
13,1,0,0,0,1,1,1,21.0,14,11.2,11,11.583333333333334,16.2,0.3,-0.92,single_or_no_spouse,developed,3.0,Regular
4,1,0,0,1,1,1,0,18.0,6,15.0,8,14.5,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,Exceptional
12,1,0,0,0,1,1,1,19.0,9,14.244444444444444,12,12.233333333333333,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,Regular
5,1,0,0,0,1,1,1,21.0,8,11.5,7,11.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.0,At-risk
13,1,0,0,0,1,1,1,25.0,7,10.0,7,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
14,1,0,0,0,1,1,0,19.0,7,12.333333333333334,5,11.6,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
5,1,1,0,0,1,1,0,23.0,8,12.2,10,12.142857142857142,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,At-risk
5,1,1,0,0,1,1,1,19.0,6,12.285714285714286,7,13.2,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
2,1,1,0,0,1,1,0,19.0,0,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,Regular
4,1,0,0,1,0,1,0,31.0,15,11.0,10,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
4,1,0,0,1,0,1,0,32.0,8,13.0,14,11.428571428571429,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,At-risk
12,1,1,0,0,1,0,1,19.0,12,12.599999999999998,12,12.599999999999998,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
15,1,1,0,0,1,0,0,20.0,11,12.2,12,12.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
15,1,1,0,0,1,0,0,21.0,6,13.166666666666666,6,13.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
10,1,1,0,0,1,0,1,53.0,16,11.0,9,11.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,Regular
12,1,0,0,0,1,0,1,19.0,7,14.014285714285714,8,15.35,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Exceptional
15,1,0,0,0,1,0,1,20.0,9,13.0,13,11.25,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,Regular
15,1,1,0,0,1,0,0,18.0,6,14.0,6,14.666666666666666,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Exceptional
2,1,0,0,0,0,0,0,32.0,0,0.0,0,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,1.0,At-risk
12,1,1,0,0,1,0,1,21.0,8,14.428571428571429,8,14.428571428571429,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Exceptional
3,0,0,0,0,0,0,0,26.0,9,0.0,10,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,1.5,At-risk
6,1,1,0,0,1,0,0,26.0,45,11.833333333333334,27,12.461538461538462,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,Regular
17,0,0,0,0,0,0,0,21.0,12,11.333333333333334,10,13.0,15.5,2.8,-4.06,has_spouse,developed,1.5,At-risk
15,1,0,0,0,1,0,0,18.0,9,12.5,9,13.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
5,1,1,0,0,1,0,1,21.0,12,13.333333333333334,12,12.545454545454543,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,Regular
11,1,1,0,0,1,0,0,21.0,10,10.833333333333334,10,11.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
14,1,0,0,0,1,0,1,19.0,6,13.0,6,14.0,13.9,-0.3,0.79,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,0,1,0,0,19.0,7,10.0,11,14.0,10.8,1.4,1.74,single_or_no_spouse,developed,1.5,At-risk
10,1,0,0,0,1,0,1,19.0,8,11.428571428571429,11,11.2,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,0,27.0,8,12.8875,8,12.8875,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
12,1,1,0,0,1,0,1,18.0,7,12.95,7,12.95,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
9,1,1,0,0,1,0,0,20.0,12,10.0,5,0.0,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,At-risk
12,1,1,0,0,1,0,1,19.0,7,13.094285714285714,8,12.55,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
14,1,1,0,0,1,0,0,20.0,7,0.0,6,0.0,16.2,0.3,-0.92,single_or_no_spouse,developed,2.0,At-risk
10,1,1,0,0,1,0,1,19.0,12,11.714285714285714,11,11.0,12.7,3.7,-1.7,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,0,1,0,0,20.0,8,11.25,15,10.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
2,1,0,0,0,1,0,0,20.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
16,1,0,0,0,1,0,0,18.0,6,13.166666666666666,6,13.333333333333334,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Regular
6,1,1,0,0,1,0,0,20.0,7,12.75,5,13.4,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
17,0,0,0,0,0,0,0,38.0,6,10.6,9,11.0,12.7,3.7,-1.7,has_spouse,developed,1.0,At-risk
3,0,0,0,0,1,0,0,42.0,8,11.2,6,12.0,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,Regular
12,1,0,0,0,1,0,0,32.0,0,0.0,0,0.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,At-risk
15,1,1,0,0,1,0,0,22.0,6,13.0,6,13.666666666666666,12.4,0.5,1.79,single_or_no_spouse,not_developed,2.0,Regular
17,0,1,0,0,1,0,0,28.0,10,0.0,5,0.0,7.6,2.6,0.32,has_spouse,developed,2.0,At-risk
3,0,1,0,0,1,0,0,37.0,0,0.0,0,0.0,9.4,-0.8,-3.12,has_spouse,developed,1.5,At-risk
4,1,0,0,0,1,0,0,43.0,8,14.166666666666666,9,15.0,15.5,2.8,-4.06,has_spouse,developed,1.5,Exceptional
3,0,0,0,0,1,0,1,41.0,10,12.833333333333334,6,12.333333333333334,13.9,-0.3,0.79,single_or_no_spouse,developed,1.5,Regular
3,0,0,0,0,1,0,1,29.0,11,11.75,9,10.4,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,Regular
3,0,0,0,0,1,0,1,35.0,8,10.833333333333334,7,11.5,10.8,1.4,1.74,single_or_no_spouse,developed,1.0,Regular
10,1,1,0,0,1,0,0,18.0,8,11.75,8,12.25,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,At-risk
12,1,0,0,0,0,0,1,39.0,14,11.5,9,10.5,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,At-risk
17,0,0,0,0,1,0,0,37.0,14,10.0,7,11.333333333333334,12.7,3.7,-1.7,single_or_no_spouse,developed,1.0,Regular
12,1,1,0,0,1,0,1,26.0,7,13.7,7,13.7,7.6,2.6,0.32,single_or_no_spouse,developed,1.5,Exceptional
6,1,1,0,0,1,0,0,32.0,8,14.0,12,0.0,10.8,1.4,1.74,single_or_no_spouse,developed,2.0,At-risk
3,0,0,0,1,1,0,0,37.0,12,11.375,10,12.166666666666666,13.9,-0.3,0.79,has_spouse,developed,1.5,Regular
6,1,1,0,1,1,0,0,28.0,17,0.0,6,0.0,8.9,1.4,3.51,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,0,19.0,10,0.0,0,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,At-risk
9,1,1,0,0,1,0,0,18.0,9,11.0,9,12.5,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
16,1,0,0,0,1,0,1,19.0,10,13.0,7,13.285714285714286,12.4,0.5,1.79,single_or_no_spouse,developed,1.0,Regular
14,1,0,0,0,1,0,0,32.0,15,13.6,10,15.11111111111111,13.9,-0.3,0.79,has_spouse,developed,2.0,Exceptional
9,1,1,0,0,1,0,0,31.0,8,11.0,9,11.5,7.6,2.6,0.32,has_spouse,developed,1.0,At-risk
12,1,1,0,0,1,0,0,34.0,11,11.705714285714285,11,11.705714285714285,10.8,1.4,1.74,single_or_no_spouse,developed,2.5,Regular
2,1,1,0,0,1,0,0,20.0,12,13.25,14,14.333333333333334,8.9,1.4,3.51,single_or_no_spouse,developed,3.0,Exceptional
12,1,0,0,0,1,0,0,28.0,15,10.75,10,10.0,13.9,-0.3,0.79,single_or_no_spouse,developed,1.0,At-risk
17,0,0,0,0,1,0,0,31.0,8,12.0,8,13.428571428571429,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,Regular
15,1,1,0,0,1,0,0,18.0,7,12.666666666666666,8,12.25,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,Regular
3,0,0,0,0,0,0,0,31.0,8,11.4,9,11.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.0,At-risk
15,1,1,0,0,1,0,0,19.0,6,13.0,8,12.4,12.4,0.5,1.79,single_or_no_spouse,developed,2.0,Regular
10,1,1,0,0,1,0,1,19.0,8,14.0,8,12.285714285714286,16.2,0.3,-0.92,single_or_no_spouse,developed,1.5,Regular
10,1,1,0,0,1,0,0,31.0,11,0.0,10,0.0,9.4,-0.8,-3.12,has_spouse,developed,1.0,Regular
6,1,0,0,0,1,0,0,34.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,1.5,At-risk
13,1,1,0,0,1,0,1,18.0,7,15.285714285714286,8,16.075,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Exceptional
11,1,1,0,0,1,0,0,18.0,6,13.166666666666666,6,12.666666666666666,11.1,0.6,2.02,single_or_no_spouse,developed,2.0,Regular
9,1,0,0,1,1,1,0,19.0,7,13.6,11,12.833333333333334,16.2,0.3,-0.92,single_or_no_spouse,developed,3.0,Regular
15,1,1,0,0,0,1,1,22.0,8,0.0,8,0.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
14,1,0,0,0,1,1,0,32.0,12,11.4,9,11.5,7.6,2.6,0.32,has_spouse,developed,1.0,Regular
9,1,0,0,0,1,1,0,61.0,0,0.0,0,0.0,15.5,2.8,-4.06,single_or_no_spouse,developed,2.0,At-risk
17,0,1,0,0,1,1,0,30.0,7,11.0,5,11.6,7.6,2.6,0.32,single_or_no_spouse,developed,1.0,Regular
17,0,0,0,1,0,1,0,45.0,9,0.0,11,0.0,12.4,0.5,1.79,has_spouse,developed,1.0,At-risk
4,1,0,0,0,1,1,0,20.0,7,13.571428571428571,6,12.666666666666666,12.4,0.5,1.79,single_or_no_spouse,developed,1.5,Regular
12,1,0,0,0,1,0,0,19.0,0,0.0,0,0.0,9.4,-0.8,-3.12,single_or_no_spouse,developed,2.5,At-risk
7,1,1,0,0,1,1,0,26.0,14,11.25,11,12.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
14,1,1,0,0,1,1,0,19.0,6,13.333333333333334,5,11.0,7.6,2.6,0.32,single_or_no_spouse,developed,2.0,At-risk
